probe_id	gene_symbol	gene_title	entrez_id	present_in_series	reliable_symbol	included_before_collapse	overall_mean_expression	tie_rule
204803_s_at	RRAD	Ras-related associated with diabetes	6236	TRUE	TRUE	TRUE	8.138389174	highest overall mean; lexical probe_id if exact mean tie
201628_s_at	RRAGA	Ras-related GTP binding A	10670	TRUE	TRUE	TRUE	7.0080573106875	highest overall mean; lexical probe_id if exact mean tie
205540_s_at	RRAGB	Ras-related GTP binding B	10325	TRUE	TRUE	TRUE	2.3909424475625	highest overall mean; lexical probe_id if exact mean tie
218088_s_at	RRAGC	Ras-related GTP binding C	64121	TRUE	TRUE	TRUE	3.943384341625	highest overall mean; lexical probe_id if exact mean tie
221523_s_at	RRAGD	Ras-related GTP binding D	58528	TRUE	TRUE	TRUE	4.664480243125	highest overall mean; lexical probe_id if exact mean tie
212647_at	RRAS	related RAS viral (r-ras) oncogene homolog	6237	TRUE	TRUE	TRUE	2.7140285349375	highest overall mean; lexical probe_id if exact mean tie
212589_at	RRAS2	related RAS viral (r-ras) oncogene homolog 2	22800	TRUE	TRUE	TRUE	5.88519843675	highest overall mean; lexical probe_id if exact mean tie
201204_s_at	RRBP1	ribosome binding protein 1	6238	TRUE	TRUE	TRUE	6.4704177800625	highest overall mean; lexical probe_id if exact mean tie
203704_s_at	RREB1	ras responsive element binding protein 1	6239	TRUE	TRUE	TRUE	6.615017601375	highest overall mean; lexical probe_id if exact mean tie
208314_at	RRH	retinal pigment epithelium-derived rhodopsin homolog	10692	TRUE	TRUE	TRUE	2.2602359239375	highest overall mean; lexical probe_id if exact mean tie
201477_s_at	RRM1	ribonucleotide reductase M1	6240	TRUE	TRUE	TRUE	5.49140386575	highest overall mean; lexical probe_id if exact mean tie
201890_at	RRM2	ribonucleotide reductase M2	6241	TRUE	TRUE	TRUE	3.6431721328125	highest overall mean; lexical probe_id if exact mean tie
222204_s_at	RRN3	RRN3 RNA polymerase I transcription factor homolog (S. cerevisiae)	54700	TRUE	TRUE	TRUE	3.58354184825	highest overall mean; lexical probe_id if exact mean tie
221714_s_at	RRN3P1	RNA polymerase I transcription factor homolog (S. cerevisiae) pseudogene 1	730092	TRUE	TRUE	TRUE	3.184278716875	highest overall mean; lexical probe_id if exact mean tie
218914_at	RRNAD1	ribosomal RNA adenine dimethylase domain containing 1	51093	TRUE	TRUE	TRUE	3.3134750985	highest overall mean; lexical probe_id if exact mean tie
218758_s_at	RRP1	ribosomal RNA processing 1	8568	TRUE	TRUE	TRUE	3.8241577759375	highest overall mean; lexical probe_id if exact mean tie
216913_s_at	RRP12	ribosomal RNA processing 12 homolog (S. cerevisiae)	23223	TRUE	TRUE	TRUE	3.1043496956875	highest overall mean; lexical probe_id if exact mean tie
219037_at	RRP15	ribosomal RNA processing 15 homolog (S. cerevisiae)	51018	TRUE	TRUE	TRUE	3.617023047	highest overall mean; lexical probe_id if exact mean tie
212846_at	RRP1B	ribosomal RNA processing 1B	23076	TRUE	TRUE	TRUE	3.9763749441875	highest overall mean; lexical probe_id if exact mean tie
33307_at	RRP7A	ribosomal RNA processing 7 homolog A (S. cerevisiae)	27341	TRUE	TRUE	TRUE	3.8186642463125	highest overall mean; lexical probe_id if exact mean tie
203170_at	RRP8	ribosomal RNA processing 8, methyltransferase, homolog (yeast)	23378	TRUE	TRUE	TRUE	3.8479700596875	highest overall mean; lexical probe_id if exact mean tie
204133_at	RRP9	ribosomal RNA processing 9, small subunit (SSU) processome component, homolog (yeast)	9136	TRUE	TRUE	TRUE	2.813323783625	highest overall mean; lexical probe_id if exact mean tie
209567_at	RRS1	RRS1 ribosome biogenesis regulator homolog (S. cerevisiae)	23212	TRUE	TRUE	TRUE	3.872808274625	highest overall mean; lexical probe_id if exact mean tie
207363_at	RS1	retinoschisin 1	6247	TRUE	TRUE	TRUE	3.25019277375	highest overall mean; lexical probe_id if exact mean tie
218307_at	RSAD1	radical S-adenosyl methionine domain containing 1	55316	TRUE	TRUE	TRUE	2.944945753625	highest overall mean; lexical probe_id if exact mean tie
213797_at	RSAD2	radical S-adenosyl methionine domain containing 2	91543	TRUE	TRUE	TRUE	4.5038918624375	highest overall mean; lexical probe_id if exact mean tie
213694_at	RSBN1	round spermatid basic protein 1	54665	TRUE	TRUE	TRUE	3.568335147625	highest overall mean; lexical probe_id if exact mean tie
218166_s_at	RSF1	remodeling and spacing factor 1	51773	TRUE	TRUE	TRUE	3.1936090010625	highest overall mean; lexical probe_id if exact mean tie
220963_s_at	RSG1	REM2 and RAB-like small GTPase 1	79363	TRUE	TRUE	TRUE	3.521622816625	highest overall mean; lexical probe_id if exact mean tie
212018_s_at	RSL1D1	ribosomal L1 domain containing 1	26156	TRUE	TRUE	TRUE	4.8666675081875	highest overall mean; lexical probe_id if exact mean tie
217915_s_at	RSL24D1	ribosomal L24 domain containing 1	51187	TRUE	TRUE	TRUE	5.8110954616875	highest overall mean; lexical probe_id if exact mean tie
220965_s_at	RSPH6A	radial spoke head 6 homolog A (Chlamydomonas)	81492	TRUE	TRUE	TRUE	2.7220138715625	highest overall mean; lexical probe_id if exact mean tie
219507_at	RSRC1	arginine/serine-rich coiled-coil 1	51319	TRUE	TRUE	TRUE	2.69189008725	highest overall mean; lexical probe_id if exact mean tie
202302_s_at	RSRC2	arginine/serine-rich coiled-coil 2	65117	TRUE	TRUE	TRUE	6.5596047128125	highest overall mean; lexical probe_id if exact mean tie
201980_s_at	RSU1	Ras suppressor protein 1	6251	TRUE	TRUE	TRUE	5.2431545875	highest overall mean; lexical probe_id if exact mean tie
203594_at	RTCA	RNA 3'-terminal phosphate cyclase	8634	TRUE	TRUE	TRUE	5.0648938005	highest overall mean; lexical probe_id if exact mean tie
200042_at	RTCB	RNA 2',3'-cyclic phosphate and 5'-OH ligase	51493	TRUE	TRUE	TRUE	5.9167300086875	highest overall mean; lexical probe_id if exact mean tie
220105_at	RTDR1	rhabdoid tumor deletion region gene 1	27156	TRUE	TRUE	TRUE	5.8846606721875	highest overall mean; lexical probe_id if exact mean tie
206092_x_at	RTEL1	regulator of telomere elongation helicase 1	51750	TRUE	TRUE	TRUE	2.372845855875	highest overall mean; lexical probe_id if exact mean tie
212301_at	RTF1	Rtf1, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae)	23168	TRUE	TRUE	TRUE	4.88963737	highest overall mean; lexical probe_id if exact mean tie
217737_x_at	RTFDC1	replication termination factor 2 domain containing 1	51507	TRUE	TRUE	TRUE	4.4021898628125	highest overall mean; lexical probe_id if exact mean tie
203485_at	RTN1	reticulon 1	6252	TRUE	TRUE	TRUE	3.25066175125	highest overall mean; lexical probe_id if exact mean tie
34408_at	RTN2	reticulon 2	6253	TRUE	TRUE	TRUE	2.76641888075	highest overall mean; lexical probe_id if exact mean tie
219549_s_at	RTN3	reticulon 3	10313	TRUE	TRUE	TRUE	7.6481427463125	highest overall mean; lexical probe_id if exact mean tie
211509_s_at	RTN4	reticulon 4	57142	TRUE	TRUE	TRUE	8.7907922403125	highest overall mean; lexical probe_id if exact mean tie
219684_at	RTP4	receptor (chemosensory) transporter protein 4	64108	TRUE	TRUE	TRUE	5.4983716205	highest overall mean; lexical probe_id if exact mean tie
218243_at	RUFY1	RUN and FYVE domain containing 1	80230	TRUE	TRUE	TRUE	4.945430556875	highest overall mean; lexical probe_id if exact mean tie
219957_at	RUFY2	RUN and FYVE domain containing 2	55680	TRUE	TRUE	TRUE	2.5355269166875	highest overall mean; lexical probe_id if exact mean tie
210251_s_at	RUFY3	RUN and FYVE domain containing 3	22902	TRUE	TRUE	TRUE	4.354083765375	highest overall mean; lexical probe_id if exact mean tie
213439_x_at	RUNDC3A	RUN domain containing 3A	10900	TRUE	TRUE	TRUE	3.086932442125	highest overall mean; lexical probe_id if exact mean tie
215321_at	RUNDC3B	RUN domain containing 3B	154661	TRUE	TRUE	TRUE	3.0185004935	highest overall mean; lexical probe_id if exact mean tie
220918_at	RUNX1-IT1	RUNX1 intronic transcript 1 (non-protein coding)	80215	TRUE	TRUE	TRUE	2.5335535438125	highest overall mean; lexical probe_id if exact mean tie
205528_s_at	RUNX1T1	runt-related transcription factor 1; translocated to, 1 (cyclin D-related)	862	TRUE	TRUE	TRUE	3.1421347226875	highest overall mean; lexical probe_id if exact mean tie
216994_s_at	RUNX2	runt-related transcription factor 2	860	TRUE	TRUE	TRUE	2.5341526449375	highest overall mean; lexical probe_id if exact mean tie
204198_s_at	RUNX3	runt-related transcription factor 3	864	TRUE	TRUE	TRUE	3.652578525875	highest overall mean; lexical probe_id if exact mean tie
206949_s_at	RUSC1	RUN and SH3 domain containing 1	23623	TRUE	TRUE	TRUE	3.4415604056875	highest overall mean; lexical probe_id if exact mean tie
213066_at	RUSC2	RUN and SH3 domain containing 2	9853	TRUE	TRUE	TRUE	2.9005362019375	highest overall mean; lexical probe_id if exact mean tie
201614_s_at	RUVBL1	RuvB-like AAA ATPase 1	8607	TRUE	TRUE	TRUE	6.1697484255625	highest overall mean; lexical probe_id if exact mean tie
201459_at	RUVBL2	RuvB-like AAA ATPase 2	10856	TRUE	TRUE	TRUE	8.281048309625	highest overall mean; lexical probe_id if exact mean tie
219598_s_at	RWDD1	RWD domain containing 1	51389	TRUE	TRUE	TRUE	5.962493924625	highest overall mean; lexical probe_id if exact mean tie
213555_at	RWDD2A	RWD domain containing 2A	112611	TRUE	TRUE	TRUE	2.916976007375	highest overall mean; lexical probe_id if exact mean tie
218377_s_at	RWDD2B	RWD domain containing 2B	10069	TRUE	TRUE	TRUE	3.777314329125	highest overall mean; lexical probe_id if exact mean tie
205087_at	RWDD3	RWD domain containing 3	25950	TRUE	TRUE	TRUE	3.9748366165625	highest overall mean; lexical probe_id if exact mean tie
221066_at	RXFP3	relaxin/insulin-like family peptide receptor 3	51289	TRUE	TRUE	TRUE	2.225276635375	highest overall mean; lexical probe_id if exact mean tie
202449_s_at	RXRA	retinoid X receptor, alpha	6256	TRUE	TRUE	TRUE	5.2140534899375	highest overall mean; lexical probe_id if exact mean tie
209148_at	RXRB	retinoid X receptor, beta	6257	TRUE	TRUE	TRUE	3.9736446621875	highest overall mean; lexical probe_id if exact mean tie
205954_at	RXRG	retinoid X receptor, gamma	6258	TRUE	TRUE	TRUE	2.3846469295625	highest overall mean; lexical probe_id if exact mean tie
201845_s_at	RYBP	RING1 and YY1 binding protein	23429	TRUE	TRUE	TRUE	4.984679670625	highest overall mean; lexical probe_id if exact mean tie
202853_s_at	RYK	receptor-like tyrosine kinase	6259	TRUE	TRUE	TRUE	4.305146551875	highest overall mean; lexical probe_id if exact mean tie
205485_at	RYR1	ryanodine receptor 1 (skeletal)	6261	TRUE	TRUE	TRUE	2.3507256265	highest overall mean; lexical probe_id if exact mean tie
214044_at	RYR2	ryanodine receptor 2 (cardiac)	6262	TRUE	TRUE	TRUE	2.8563016293125	highest overall mean; lexical probe_id if exact mean tie
206306_at	RYR3	ryanodine receptor 3	6263	TRUE	TRUE	TRUE	3.629732651375	highest overall mean; lexical probe_id if exact mean tie
205334_at	S100A1	S100 calcium binding protein A1	6271	TRUE	TRUE	TRUE	2.632772195	highest overall mean; lexical probe_id if exact mean tie
200872_at	S100A10	S100 calcium binding protein A10	6281	TRUE	TRUE	TRUE	8.4249900151875	highest overall mean; lexical probe_id if exact mean tie
200660_at	S100A11	S100 calcium binding protein A11	6282	TRUE	TRUE	TRUE	9.9080554453125	highest overall mean; lexical probe_id if exact mean tie
205863_at	S100A12	S100 calcium binding protein A12	6283	TRUE	TRUE	TRUE	3.2369677740625	highest overall mean; lexical probe_id if exact mean tie
202598_at	S100A13	S100 calcium binding protein A13	6284	TRUE	TRUE	TRUE	5.9754438371875	highest overall mean; lexical probe_id if exact mean tie
218677_at	S100A14	S100 calcium binding protein A14	57402	TRUE	TRUE	TRUE	4.840897904375	highest overall mean; lexical probe_id if exact mean tie
204268_at	S100A2	S100 calcium binding protein A2	6273	TRUE	TRUE	TRUE	6.1728794855	highest overall mean; lexical probe_id if exact mean tie
206027_at	S100A3	S100 calcium binding protein A3	6274	TRUE	TRUE	TRUE	2.5583314314375	highest overall mean; lexical probe_id if exact mean tie
203186_s_at	S100A4	S100 calcium binding protein A4	6275	TRUE	TRUE	TRUE	8.141657543625	highest overall mean; lexical probe_id if exact mean tie
207763_at	S100A5	S100 calcium binding protein A5	6276	TRUE	TRUE	TRUE	2.660774620625	highest overall mean; lexical probe_id if exact mean tie
217728_at	S100A6	S100 calcium binding protein A6	6277	TRUE	TRUE	TRUE	10.5859066714375	highest overall mean; lexical probe_id if exact mean tie
205916_at	S100A7	S100 calcium binding protein A7	6278	TRUE	TRUE	TRUE	2.7480358545	highest overall mean; lexical probe_id if exact mean tie
202917_s_at	S100A8	S100 calcium binding protein A8	6279	TRUE	TRUE	TRUE	8.2741399925625	highest overall mean; lexical probe_id if exact mean tie
203535_at	S100A9	S100 calcium binding protein A9	6280	TRUE	TRUE	TRUE	8.110404971	highest overall mean; lexical probe_id if exact mean tie
209686_at	S100B	S100 calcium binding protein B	6285	TRUE	TRUE	TRUE	2.4821076449375	highest overall mean; lexical probe_id if exact mean tie
207885_at	S100G	S100 calcium binding protein G	795	TRUE	TRUE	TRUE	2.5139262868125	highest overall mean; lexical probe_id if exact mean tie
204351_at	S100P	S100 calcium binding protein P	6286	TRUE	TRUE	TRUE	10.4893982991875	highest overall mean; lexical probe_id if exact mean tie
218370_s_at	S100PBP	S100P binding protein	64766	TRUE	TRUE	TRUE	2.703614122875	highest overall mean; lexical probe_id if exact mean tie
204642_at	S1PR1	sphingosine-1-phosphate receptor 1	1901	TRUE	TRUE	TRUE	2.81716737575	highest overall mean; lexical probe_id if exact mean tie
208537_at	S1PR2	sphingosine-1-phosphate receptor 2	9294	TRUE	TRUE	TRUE	2.1787446048125	highest overall mean; lexical probe_id if exact mean tie
206437_at	S1PR4	sphingosine-1-phosphate receptor 4	8698	TRUE	TRUE	TRUE	3.2132336380625	highest overall mean; lexical probe_id if exact mean tie
221417_x_at	S1PR5	sphingosine-1-phosphate receptor 5	53637	TRUE	TRUE	TRUE	2.177076049875	highest overall mean; lexical probe_id if exact mean tie
222226_at	SAA3P	serum amyloid A3 pseudogene	6290	TRUE	TRUE	TRUE	3.1755179076875	highest overall mean; lexical probe_id if exact mean tie
205449_at	SAC3D1	SAC3 domain containing 1	29901	TRUE	TRUE	TRUE	2.6402294444375	highest overall mean; lexical probe_id if exact mean tie
202797_at	SACM1L	SAC1 suppressor of actin mutations 1-like (yeast)	22908	TRUE	TRUE	TRUE	5.519428796	highest overall mean; lexical probe_id if exact mean tie
213262_at	SACS	sacsin molecular chaperone	26278	TRUE	TRUE	TRUE	3.1948989796875	highest overall mean; lexical probe_id if exact mean tie
217946_s_at	SAE1	SUMO1 activating enzyme subunit 1	10055	TRUE	TRUE	TRUE	4.4685947050625	highest overall mean; lexical probe_id if exact mean tie
201748_s_at	SAFB	scaffold attachment factor B	6294	TRUE	TRUE	TRUE	6.23085297975	highest overall mean; lexical probe_id if exact mean tie
203280_at	SAFB2	scaffold attachment factor B2	9667	TRUE	TRUE	TRUE	3.3339880605	highest overall mean; lexical probe_id if exact mean tie
206671_at	SAG	S-antigen; retina and pineal gland (arrestin)	6295	TRUE	TRUE	TRUE	2.2294989286875	highest overall mean; lexical probe_id if exact mean tie
220793_at	SAGE1	sarcoma antigen 1	55511	TRUE	TRUE	TRUE	2.9616836073125	highest overall mean; lexical probe_id if exact mean tie
206893_at	SALL1	spalt-like transcription factor 1	6299	TRUE	TRUE	TRUE	2.6811870048125	highest overall mean; lexical probe_id if exact mean tie
213283_s_at	SALL2	spalt-like transcription factor 2	6297	TRUE	TRUE	TRUE	2.165925484625	highest overall mean; lexical probe_id if exact mean tie
213866_at	SAMD14	sterile alpha motif domain containing 14	201191	TRUE	TRUE	TRUE	2.8240381955	highest overall mean; lexical probe_id if exact mean tie
215495_s_at	SAMD4A	sterile alpha motif domain containing 4A	23034	TRUE	TRUE	TRUE	2.4833986264375	highest overall mean; lexical probe_id if exact mean tie
220457_at	SAMD4B	sterile alpha motif domain containing 4B	55095	TRUE	TRUE	TRUE	2.6404839608125	highest overall mean; lexical probe_id if exact mean tie
219691_at	SAMD9	sterile alpha motif domain containing 9	54809	TRUE	TRUE	TRUE	4.677795125	highest overall mean; lexical probe_id if exact mean tie
204502_at	SAMHD1	SAM domain and HD domain 1	25939	TRUE	TRUE	TRUE	5.637487157375	highest overall mean; lexical probe_id if exact mean tie
201570_at	SAMM50	SAMM50 sorting and assembly machinery component	25813	TRUE	TRUE	TRUE	5.3165218878125	highest overall mean; lexical probe_id if exact mean tie
220330_s_at	SAMSN1	SAM domain, SH3 domain and nuclear localization signals 1	64092	TRUE	TRUE	TRUE	4.395457711625	highest overall mean; lexical probe_id if exact mean tie
220367_s_at	SAP130	Sin3A-associated protein, 130kDa	79595	TRUE	TRUE	TRUE	2.4433248925625	highest overall mean; lexical probe_id if exact mean tie
208742_s_at	SAP18	Sin3A-associated protein, 18kDa	10284	TRUE	TRUE	TRUE	8.8249813188125	highest overall mean; lexical probe_id if exact mean tie
204900_x_at	SAP30	Sin3A-associated protein, 30kDa	8819	TRUE	TRUE	TRUE	3.80554369675	highest overall mean; lexical probe_id if exact mean tie
217965_s_at	SAP30BP	SAP30 binding protein	29115	TRUE	TRUE	TRUE	4.048569845125	highest overall mean; lexical probe_id if exact mean tie
219129_s_at	SAP30L	SAP30-like	79685	TRUE	TRUE	TRUE	3.3027215409375	highest overall mean; lexical probe_id if exact mean tie
201542_at	SAR1A	secretion associated, Ras related GTPase 1A	56681	TRUE	TRUE	TRUE	6.105866014625	highest overall mean; lexical probe_id if exact mean tie
218254_s_at	SAR1B	secretion associated, Ras related GTPase 1B	51128	TRUE	TRUE	TRUE	5.8749035971875	highest overall mean; lexical probe_id if exact mean tie
200847_s_at	SARAF	store-operated calcium entry-associated regulatory factor	51669	TRUE	TRUE	TRUE	9.3008578574375	highest overall mean; lexical probe_id if exact mean tie
210063_at	SARDH	sarcosine dehydrogenase	1757	TRUE	TRUE	TRUE	2.730636476625	highest overall mean; lexical probe_id if exact mean tie
213257_at	SARM1	sterile alpha and TIR motif containing 1	23098	TRUE	TRUE	TRUE	2.666450254125	highest overall mean; lexical probe_id if exact mean tie
200802_at	SARS	seryl-tRNA synthetase	6301	TRUE	TRUE	TRUE	5.7325536549375	highest overall mean; lexical probe_id if exact mean tie
218702_at	SARS2	seryl-tRNA synthetase 2, mitochondrial	54938	TRUE	TRUE	TRUE	2.507776902625	highest overall mean; lexical probe_id if exact mean tie
200051_at	SART1	squamous cell carcinoma antigen recognized by T cells	9092	TRUE	TRUE	TRUE	4.0427092239375	highest overall mean; lexical probe_id if exact mean tie
209128_s_at	SART3	squamous cell carcinoma antigen recognized by T cells 3	9733	TRUE	TRUE	TRUE	4.909840391375	highest overall mean; lexical probe_id if exact mean tie
41644_at	SASH1	SAM and SH3 domain containing 1	23328	TRUE	TRUE	TRUE	2.3159580485	highest overall mean; lexical probe_id if exact mean tie
204923_at	SASH3	SAM and SH3 domain containing 3	54440	TRUE	TRUE	TRUE	3.4301217505	highest overall mean; lexical probe_id if exact mean tie
210592_s_at	SAT1	spermidine/spermine N1-acetyltransferase 1	6303	TRUE	TRUE	TRUE	11.623038548125	highest overall mean; lexical probe_id if exact mean tie
